Gene ID	Gene Symbol	Type	log2 (exp / control)	log2 (happy / control)	log2 (happy / exp)	Qvalue (exp / control)	Qvalue (happy / control)	Qvalue (happy / exp)
242151	Kcna10	mRNA	-0.135498375540523	-0.599038100375694	-0.463539724835172	0.913418255444586	0.548453376951256	0.667875711156872
242202	Pde5a	mRNA	-0.0756609354230141	0.0973688784002086	0.173029813823223	0.0880310954431934	0.0115569248581782	3.75127091768492E-6
242235	Lrit3	mRNA	0.0344266259017895	-0.014075599654538	-0.0485022255563276	0.992981063996815	1.0	0.98355814088462
242248	Bank1	mRNA	-0.232677444241051	-0.463383001018128	-0.230705556777077	0.525708751918219	0.135353769997477	0.527212063829585
242253	Wdr63	mRNA	0.138763285716525	0.123427924095397	-0.0153353616211282	0.786647970151207	0.786606871692647	0.98542390667375
242259	Slc44a5	mRNA	0.167344595507002	-0.248366604237555	-0.415711199744558	0.143555471403468	0.0223570017157106	3.79772305216682E-5
242274	Lrrc7	mRNA	0.131905475053446	-0.192329938204246	-0.324235413257692	1.0745445868469E-5	1.3810099196054901E-10	2.80838634831827E-29
242291	Bpnt2	mRNA	0.117213538211847	-0.192116715319998	-0.309330253531845	7.31834193494125E-8	1.39604016896864E-18	3.75299829440565E-48
242297	Fam110b	mRNA	0.102579125585751	0.0315157770679712	-0.0710633485177798	0.0411977792550169	0.574030088369094	0.150835265911174
242316	Gdf6	mRNA	-1.15821845204061	-1.01407559965454	0.144142852386068	0.144937805485574	0.161674455640786	0.905094891575047
242341	Atp6v0d2	mRNA	-1.13549837554052	0.275431017540447	1.41092939308097	0.308986309069148	0.765006374774767	0.133889728219338
242362	Manea	mRNA	0.0787405264584275	-0.21483616672418	-0.293576693182607	0.103165641203044	5.2040245477124E-7	2.0536433580450197E-12
242377	Pm20d2	mRNA	0.0671969598504638	-0.290077350535724	-0.357274310386187	0.506568420076311	3.138244748497E-4	5.80909611218706E-6
242384	Lingo2	mRNA	0.285071957163462	-0.125216143949974	-0.410288101113436	9.44537060950311E-6	0.0862154885399554	5.23119297411015E-11
242406	Rgp1	mRNA	-0.0106053689012041	-0.121829572522849	-0.111224203621645	0.882919587880247	0.0099807629242326	0.0214724539362496
242408	Fam221b	mRNA	-0.0686668670623141	0.0105864545797317	0.0792533216420457	0.883219936281036	0.99325452770861	0.845400006657615
242409	Tmem8b	mRNA	0.0853421226105452	0.0205420882023045	-0.0648000344082408	0.0256714904852308	0.643249993105298	0.0823999024137255
242418	Dcaf10	mRNA	0.0056293615943558	-0.0393866881837258	-0.0450160497780818	0.965608650854051	0.615808568414756	0.564647459890248
242425	Gabbr2	mRNA	0.0369861982382875	0.0369271660311871	-5.90322071005178E-5	0.0365216339533754	0.0255817895756312	0.997514993836763
242443	Grin3a	mRNA	0.204886850886093	-0.235219474793727	-0.44010632567982	7.20454160778792E-7	4.48174885205143E-8	2.22115990181458E-27
242466	Zfp462	mRNA	0.0953660246323628	-0.388650431450858	-0.484016456083221	0.0799365916529663	3.3789759617578604E-15	1.5441024286639602E-23
242474	Tmem245	mRNA	0.112646068215611	-0.3360036945419	-0.448649762757511	0.262409320804279	1.295637831498E-4	1.23891292646673E-7
242481	Palm2	mRNA	-0.159049823000699	-0.412481569504461	-0.253431746503762	0.0039236408480621	1.04476740462575E-15	3.54207918388963E-6
242484	D630039A03Rik	mRNA	-0.0150420503625102	-0.0804180944832339	-0.0653760441207238	0.978839041690233	0.80170973940887	0.842461336791832
242505	Rasef	mRNA	0.822922520708077	-1.88854471757068	-2.71146723827876	0.241922939265291	0.0538658693040295	8.117947186419E-4
242506	Frmd3	mRNA	-0.106929223343751	-0.288697979763543	-0.181768756419792	0.29266167367593	6.75662793925E-4	0.0483425901138554
242509	Bnc2	mRNA	0.0921421237580772	-0.513308226349811	-0.605450350107888	0.721492030745077	0.0123599274106242	0.0024570167015383
242521	Klhl9	mRNA	-0.069308755920708	-0.139117183771729	-0.0698084278510215	0.00778371565548	3.81605139925079E-9	0.0061452172901466
242523	Dmrta1	mRNA	0.581914421204283	-0.392587222908268	-0.974501644112551	0.4166814187531	0.635491105593246	0.135895604259942
242546	Cyp2j12	mRNA	0.626242797664009	0.214193388018579	-0.412049409645429	3.237620730191E-4	0.297577220706334	0.0142180970935011
242553	Kank4	mRNA	0.125519684694766	-0.153595469002978	-0.279115153697744	0.0995355308882482	0.0344457319774305	3.36145740863388E-5
242557	Atg4c	mRNA	0.0518571683508326	-0.0413099155274285	-0.0931670838782612	0.392453049725101	0.473003875826198	0.0692409317707155
242570	Raver2	mRNA	-0.469901000225281	-0.398911687667543	0.0709893125577377	2.55107067090731E-21	1.7066556489995E-16	0.261145719306185
242584	Wdr78	mRNA	0.347926098718571	0.31808771742728	-0.029838381291291	0.0062365965949063	0.0091023114801532	0.847968536390101
242585	Slc35d1	mRNA	0.0487502464484606	-0.0728360081831937	-0.121586254631654	0.633232474081975	0.405519564377788	0.135199130689944
242594	Fyb2	mRNA	0.557988581958803	-0.429113098933382	-0.987101680892185	0.383628858512724	0.556190428065707	0.0921028964722604
242602	Lexm	mRNA	-3.13549837554052	-3.18400060109685	-0.0485022255563276	0.0251285770116456	0.0160555346670895	0.990185018753982
242607	Slc1a7	mRNA	1.49385824453909	-0.429113098933382	-1.92297134347247	0.13519315423106	0.786342499930633	0.0495770843989726
242608	Podn	mRNA	0.169586209183426	0.189796733711112	0.0202105245276865	0.535341335430107	0.42554323355246	0.954948918732342
242620	Dmrta2	mRNA	-0.0920217093391494	-0.0040219349906148	0.0879997743485344	0.736523263491648	1.0	0.719139642871363
242642	Hpdl	mRNA	-0.353975746873587	-0.125823957306994	0.228151789566594	0.0975184494837279	0.565273731651185	0.297369336952462
242646	Tctex1d4	mRNA	0.463269924705664	0.985924400345462	0.522654475639798	0.360772011763373	0.0084026340052589	0.163604300547862
242653	Cldn19	mRNA	-1.14489707354277	-0.778361799820256	0.366535273722516	5.3001331560013195E-11	1.6968034637486E-6	0.0963352634430841
242662	Rims3	mRNA	-0.0602610658554881	0.0132950512598896	0.0735561171153776	5.632655917765E-4	0.504915774203355	8.17751540506504E-6
242667	Dlgap3	mRNA	-0.0115861565540787	0.269966629751096	0.281552786305174	0.620604576782115	4.2554333596585705E-73	2.60835694706286E-78
242669	Azin2	mRNA	0.032072486068764	0.1731688779878	0.141096391919036	0.658968244223577	5.293280947595E-4	0.0058270392355381
242681	Rab42	mRNA	-0.124002736702694	0.159691468082169	0.283694204784862	0.666427480170481	0.489600066900017	0.199038073535843
242687	Wasf2	mRNA	0.0395438672872578	-0.161204718731117	-0.200748586018375	0.556226291097578	0.001788421042979	7.42641353800457E-5
242691	Gpatch3	mRNA	0.240101652293304	0.253315211223393	0.0132135589300891	0.0218714954055337	0.0092756788846839	0.927833855890613
242700	Ifnlr1	mRNA	0.825840004090373	0.570886901066619	-0.254953103023754	0.0508303149633055	0.190516946330411	0.546195678393439
242702	Myom3	mRNA	0.110375479135088	-0.269332654896613	-0.379708134031701	0.767456318396836	0.393508966135131	0.201326313725514
242705	E2f2	mRNA	0.503911909203009	0.700522181483213	0.196610272280204	0.194316833280671	0.0329194852006226	0.58648030536998
242707	Lactbl1	mRNA	1.61938912662295	-0.014075599654538	-1.63346472627748	0.459736870405459	0.999520528318976	0.413288833457078
242721	Klhdc7a	mRNA	-0.0927378042421101	-0.254539593913004	-0.161801789670894	0.189067817711991	2.07015762737293E-5	0.0115278932141903
242726	Padi6	mRNA	-0.0297037115179262	0.506756563646902	0.536460275164828	0.978851352326082	0.292937590692633	0.270933673370509
242735	Lrrc38	mRNA	-0.134341350022665	0.123596276396293	0.257937626418958	0.161345813284563	0.145664499299807	0.0013426978992171
242736	Pramef8	mRNA	-0.0436439843289887	-0.0960331319694759	-0.0523891476404874	0.630483104518705	0.186230546799086	0.519047469251542
242747	Zfp933	mRNA	-0.0224278215658978	-0.244388571300153	-0.221960749734255	0.826603821146108	4.738961100508E-4	0.0019084986905353
242748	Disp3	mRNA	-0.242062430607575	-0.177623031326134	0.0644393992814408	2.15102517762149E-10	2.0017961711716E-6	0.14327579970311
242773	Slc45a1	mRNA	0.134881186918977	0.021415827917307	-0.11346535900167	4.242577185451E-4	0.653586096966006	0.0023540449728154
242785	Klhl21	mRNA	-0.0761642361581203	0.0125968330713345	0.0887610692294548	0.355929339679402	0.889691628329841	0.229026778831613
242800	Ttc34	mRNA	0.292888301945759	-0.05106980713674	-0.343958109082499	0.134912032989631	0.831733642909963	0.0563966778674953
242819	Rundc3b	mRNA	0.270223298760243	-0.0048831753738166	-0.27510647413406	1.92613927270667E-6	0.963669842235589	6.12593591235542E-7
242838	Lrrd1	mRNA	0.356354720789152	0.307852495232824	-0.0485022255563276	0.739245991698508	0.750452324957026	0.974170448275373
242860	Rsbn1l	mRNA	-0.0595540087526552	-0.170128147454556	-0.110574138701901	0.219834436392445	2.44602220862326E-5	0.0098261756946271
242864	Napepld	mRNA	0.0500541991404339	-0.0313191719564351	-0.0813733710968691	0.599415921497707	0.729647887340435	0.31201727627967
242894	Actr3b	mRNA	-0.105476268193642	0.103194115050005	0.208670383243647	0.0035652469849946	0.0017727937763681	9.784970116538179E-11
242915	Garem2	mRNA	0.182766820821332	-0.178288043812488	-0.361054864633821	7.179844871766E-4	0.001252270879841	1.92383355305262E-12
242939	Cpz	mRNA	-1.28750146898557	0.429531051821077	1.71703252080665	0.0365695071718523	0.368449581260986	9.313233008841E-4
242960	Fbxl5	mRNA	-0.0445588344223034	-0.0276777521992105	0.0168810822230928	0.171021469169992	0.386742261859637	0.632001522823822
243025	Tmem156	mRNA	0.647403502792542	0.653349061258591	0.0059455584660488	0.272054422275065	0.223479060313517	0.991567295617901
243043	Kctd8	mRNA	-0.0336065815862246	-0.0854835339232082	-0.0518769523369837	0.699093096402502	0.210608281424803	0.489388888700231
243078	Tecrl	mRNA	0.712498531014427	0.833921306900412	0.121422775885985	0.547404359683986	0.406781747527154	0.917927339147429
243168	Hsd17b13	mRNA	0.841781547959394	0.793279322403066	-0.0485022255563276	0.507932520804711	0.493349462857929	0.979752281693601
243197	Mfsd7a	mRNA	0.256819047238237	0.218585157135737	-0.0382338901025003	0.280858829595171	0.328770052356834	0.887391031204945
243219	2900026A02Rik	mRNA	-0.088198661103385	-0.100701637777109	-0.0125029766737239	0.140594940690664	0.064050961307844	0.86375876988305
243270	Hcar1	mRNA	-0.212213341681335	0.434070211436244	0.646283553117579	0.392450857667366	0.0152921317858218	3.435819042397E-4
243272	Sbno1	mRNA	-0.0523857667167509	-0.157969087480346	-0.105583320763596	0.0491242091486327	8.46215888152142E-12	1.14549117157043E-5
243274	Tmem132d	mRNA	-0.260391489592738	-0.404990304733209	-0.144598815140472	0.0200936540128566	9.14208232333986E-5	0.24633927770878
243277	Adgrd1	mRNA	0.295190858110756	0.524790486477164	0.229599628366408	0.232740669075342	0.0089922536692075	0.284417486677441
243300	Nyap1	mRNA	0.171857926426214	0.102623308956101	-0.0692346174701132	1.7254057626629E-6	0.0051462334793438	0.0650762328040859
243308	A430033K04Rik	mRNA	-0.0320493287889126	-0.0358956741150006	-0.0038463453260881	0.708657559922822	0.632626868867719	0.976501773786141
243312	Elfn1	mRNA	-0.0854055354146522	-0.506865108874314	-0.421459573459662	0.224230235171752	1.35636048708168E-17	5.26123739553275E-12
243328	Slc29a4	mRNA	0.0842871404285137	0.0720810440951759	-0.0122060963333379	0.0525431825319249	0.0821284768667845	0.81166235206206
243339	Tmem130	mRNA	0.224702373440354	-0.175387920523577	-0.40009029396393	1.8549019232114697E-40	2.17696948004231E-22	5.45841348620745E-121
243362	Stard13	mRNA	-0.179331439193804	-0.388924008817682	-0.209592569623879	0.0291505430415617	2.01594823185094E-7	0.0108732916188289
243369	Sspo	mRNA	1.10154082176033	0.312425225022648	-0.789115596737678	2.14448563873677E-6	0.300022167279001	3.092606195117E-4
243371	Lrrc61	mRNA	-0.167915383702792	-0.0743137557776311	0.0936016279251611	0.0029438179924511	0.202031346754956	0.111152764296668
243372	Zfp775	mRNA	0.0759601259788051	0.0448983483649151	-0.0310617776138901	0.479379976014553	0.668802030702513	0.772499639829917
243374	Gimap8	mRNA	0.570479526141999	0.488424740874645	-0.0820547852673538	0.0497874350216623	0.0822663221535943	0.795288834649591
243382	Ppm1k	mRNA	-0.0407170749294655	0.0017457142282403	0.0424627891577057	0.408353363028739	0.987641712453184	0.343221777473962
243385	Gprin3	mRNA	0.400298068376748	0.0091091877662613	-0.391188880610487	4.78627218520432E-7	0.945977129073377	4.34748689385977E-7
243407	Qrfprl	mRNA	0.927511421985278	-0.599038100375694	-1.52654952236097	0.0438617307436407	0.331539366551586	9.212351424972E-4
243499	Lrrtm4	mRNA	-0.0285452304271268	-0.16631479408054	-0.137769563653413	0.746770241468013	0.0085153398106217	0.0358199105839602
243510	Ccdc142	mRNA	0.0181248135726892	0.0647798210567011	0.0466550074840118	0.917176771710977	0.618209691244601	0.730571836112171
243529	H1f10	mRNA	0.101540821760326	0.434726877374249	0.333186055613923	0.0711382755609651	6.6495863443161E-23	3.68682209250293E-14
243538	Cfap100	mRNA	0.0735972231824673	0.195019999068453	0.121422775885985	0.816722487753103	0.419374538039077	0.63985777268851
243547	Grip2	mRNA	-0.27681870332508	-0.50308887454078	-0.2262701712157	1.7563901448804298E-11	1.2331430064857599E-34	4.42198648376135E-7
243548	Prickle2	mRNA	-0.0446786266704618	-0.211479113622021	-0.16680048695156	0.162469916306859	1.4313674992044001E-15	8.13228366618122E-10
243574	Kbtbd8	mRNA	-0.0979579272231324	0.0363146811388756	0.134272608362008	0.50036834203438	0.800763861950575	0.283567746944882
243612	Ssu2	mRNA	1.35635472078915	0.570886901066618	-0.785467819722534	0.194559710759051	0.653880716365406	0.404848915319103
243616	Slc6a11	mRNA	-0.0785770515057725	-0.691658400330051	-0.613081348824278	2.55921765500047E-9	0.0	0.0
243621	Iqsec3	mRNA	-0.199041816789776	-0.360586198274456	-0.161544381484681	1.1027081065745E-27	1.06914529376014E-86	9.18827524606975E-17
243634	Ano2	mRNA	0.864501624459477	-0.805488977843121	-1.6699906023026	0.0043426938926805	0.0436765273044697	1.63096243182694E-7
243653	Clec1a	mRNA	-0.260020732563466	-0.678891408064909	-0.418870675501443	0.30135023086666	0.0020323258195735	0.0902110142880167
243655	Klre1	mRNA	-2.42500499273551	-1.47350721829184	0.951497774443672	0.0312460586359385	0.114121030060966	0.560499540324646
243659	Styk1	mRNA	0.493858244539087	0.155849401787774	-0.338008842751313	0.343975835148662	0.790156083982705	0.492294554815971
243725	Ppp1r9a	mRNA	0.0892856906991006	-0.109608504737121	-0.198894195436222	3.63209534815621E-5	2.54653117836426E-7	2.7391941632809797E-22
243743	Plxna4	mRNA	0.0696197229681139	-0.249723493089242	-0.319343216057356	0.0512395106210543	5.7035798893747E-15	3.51163975958578E-24
243753	Slc23a4	mRNA	1.97302608123765	0.570886901066618	-1.40213918017103	0.0039352923662879	0.570601037002241	0.0211721795368781
243755	Slc13a4	mRNA	-0.0787639692153371	0.217395236619557	0.296159205834894	0.273211129124341	7.48998076137307E-5	6.90116170640733E-8
243764	Chrm2	mRNA	-0.166112558947334	-0.744227704047882	-0.578115145100548	0.0017886433718728	3.1615552274581703E-46	2.01671713871189E-26
243771	Parp12	mRNA	0.0458539730996043	-0.0169466355092925	-0.062800608608897	0.636280508633967	0.861664994148335	0.452155553223101
243780	Dennd11	mRNA	-0.0571685216255873	-0.217395287524111	-0.160226765898524	0.0508672801196255	1.20122433927577E-17	9.386188898265481E-10
243813	Leng9	mRNA	-0.0230236462821101	0.264757516025996	0.287781162308106	0.863411031686582	0.001286413557459	4.998912887937E-4
243819	Ppp6r1	mRNA	-0.0428394646788484	0.0420265375075047	0.084866002186353	0.101463084261779	0.078318708688429	1.577505946778E-4
243833	Zfp128	mRNA	-0.0631381524780015	-0.0775785419606961	-0.0144403894826947	0.610437010951073	0.467422473582979	0.918327175715436
243834	Zfp324	mRNA	-0.201484731570241	-0.291928720199877	-0.0904439886296366	0.021760120903208	2.996698037837E-4	0.359828386129114
243842	Bicra	mRNA	-0.0746221612622667	-0.198201822762547	-0.123579661500281	0.22004037154412	9.95261176527493E-5	0.0238677492459483
243846	Ccdc9	mRNA	-0.0918214708496692	0.130275378979057	0.222096849828726	0.0548857198116689	0.0015139538370158	3.88541648750759E-8
243853	Fkrp	mRNA	-0.0186847105577724	0.0121355165473048	0.0308202271050771	0.716883846744521	0.800509829124276	0.478917807709197
243864	Mill2	mRNA	0.373144659296494	0.544264073701185	0.171119414404691	0.0640724594346473	0.0017396469371612	0.369507023642232
243866	Bhmg1	mRNA	0.763661354276321	-0.291115416918335	-1.05477677119466	0.0597081934676624	0.58479658982263	0.0066184931834498
243867	Fbxo46	mRNA	-0.157733594015244	-0.0260058097375196	0.131727784277724	0.076185057435702	0.79959901578661	0.124985644121456
243897	Ggn	mRNA	0.0683739578251267	-0.0313535910863741	-0.099727548911501	0.85291040753355	0.931483074883284	0.751968284585806
243905	Zfp568	mRNA	-0.43073435280289	-0.344827544928906	0.0859068078739831	4.39997756606E-4	0.0033217044256953	0.584333459895671
243906	Zfp14	mRNA	-0.0389714518619464	-0.163219038960346	-0.1242475870984	0.698489262658686	0.0292058585925493	0.114891166352695
243910	Nfkbid	mRNA	0.0930808436225996	0.128317499616689	0.0352366559940894	0.63555772964133	0.434616181105461	0.853722176302757
243911	Kirrel2	mRNA	-0.256569609433681	0.287158666195187	0.543728275628868	0.0812986092641309	0.0177938513062774	6.69371585483846E-6
243912	Hspb6	mRNA	0.196783081766415	0.151847471230279	-0.0449356105361353	0.0248850606206879	0.0765099646196969	0.653201756612151
243914	Lgi4	mRNA	-0.152676576490943	-0.120866643191939	0.0318099332990041	3.76520909119066E-7	3.86951661739214E-5	0.378780581852767
243923	Rgs9bp	mRNA	0.42674404868055	0.0733872415958011	-0.353356807084749	0.538104729515632	0.928527407042255	0.578269000358043
243931	Tshz3	mRNA	0.111047907504702	0.152097266926667	0.0410493594219641	0.24310686919296	0.0656952071953817	0.676436431665159
243937	Zfp536	mRNA	0.196188369206464	-0.0218453346886495	-0.218033703895114	5.07102715690402E-5	0.731025323682005	2.96352665718366E-6
243958	Siglecg	mRNA	0.841781547959394	-1.01407559965454	-1.85585714761393	0.507932520804711	0.526621296036137	0.139308977668022
243961	Shank1	mRNA	-0.0619616847460407	0.020338314066963	0.0822999988130036	1.67972257998555E-5	0.187947209088911	1.64934167441432E-9
243963	Zfp473	mRNA	0.466142866327263	0.0190912642806614	-0.447051602046602	0.213752116090197	0.980825640796981	0.199486270442823
243967	Ntn5	mRNA	-0.504890866691946	0.904934967006431	1.40982583369838	0.156693213218906	1.108631874973E-4	1.98938977441362E-8
243983	Zdhhc13	mRNA	-0.137538962925827	-0.128618511578349	0.0089204513474772	0.0409646322210466	0.0420728419806111	0.927825031436023
244049	Mctp2	mRNA	-0.0236763286617781	-0.284723189598206	-0.261046860936428	0.964216627312941	0.35726960539758	0.412647751004613
244058	Rgma	mRNA	0.152869592088588	-0.168122170836263	-0.320991762924851	1.34071629431295E-6	1.83089590953322E-7	1.18627264218948E-25
244059	Chd2	mRNA	0.0249351769244909	-0.144689584390897	-0.169624761315388	0.575186576392762	1.10057231806945E-5	2.01918827949879E-7
244091	Fsd2	mRNA	-0.0113770637113356	-0.25918809749107	-0.247811033779734	0.994977622904903	0.612843553033913	0.637104734777501
244141	Nars2	mRNA	0.0576114133225889	-0.236468020990987	-0.294079434313576	0.623075909637943	0.0090283913246217	8.834961122283E-4
244144	Usp35	mRNA	0.270963229558506	0.0950095158558067	-0.1759537137027	4.10958661956297E-7	0.110243851061814	8.99495321214E-4
244152	Tsku	mRNA	-0.252671484822473	-0.242809547864812	0.0098619369576614	0.126461098902842	0.112943284741928	0.975356518761829
244183	Trim30b	mRNA	0.547650855163529	0.881082034487964	0.333431179324435	0.587734952876765	0.261357720588411	0.682586898326185
244198	Olfml1	mRNA	0.377961176978528	-0.170703778483391	-0.548664955461919	9.90140080586662E-7	0.0563165372910308	5.18193308643148E-13
244202	Nlrp10	mRNA	-0.394646933063916	-0.543260643410448	-0.148613710346532	0.0181457038630497	5.088162913455E-4	0.462296457603629
244209	Cyp2r1	mRNA	-0.550535874819366	-1.37664567903925	-0.82610980421988	0.463777653443033	0.0488634591613048	0.330949817086005
244216	Zfp771	mRNA	0.228959921557368	0.458699308844377	0.229739387287009	9.000636769789781E-9	8.31048731794803E-37	1.39470272465858E-10
244219	Zfp668	mRNA	-0.111879737373737	-0.137852340964578	-0.0259726035908418	0.117074558560628	0.0328228344342184	0.753595424281254
244233	Cd163l1	mRNA	0.519853453072032	-0.014075599654538	-0.53392905272657	0.690249621728723	1.0	0.646957156482018
244234	5830411N06Rik	mRNA	0.0344266259017895	-0.014075599654538	-0.0485022255563276	0.995327278724755	1.0	0.987924959243023
244237	Tnfrsf26	mRNA	-0.187965795434659	0.50049757317522	0.688463368609878	0.892216187959852	0.599964306810659	0.473230561046517
244238	Mrgpre	mRNA	0.28260638080784	-0.0777702749719275	-0.360376655779768	0.0018212185801645	0.476677170609696	2.95996334237625E-5
244281	Myo16	mRNA	-0.594172045135293	-0.609765089124214	-0.0155930439889211	1.22958651408265E-136	8.21684482982005E-146	0.669477620188192
244310	Dlgap2	mRNA	-0.168142384455984	-0.188999308241505	-0.0208569237855205	1.304016874286E-4	6.53344978833284E-6	0.715365714186333
244329	Mcph1	mRNA	0.0916755272954652	-0.0759464298921276	-0.167621957187593	0.39597962535174	0.462016742077833	0.0675021188357001
244349	Kat6a	mRNA	-0.164126407584349	-0.333370578577995	-0.169244170993646	5.4298424005114E-9	6.49645289695843E-34	6.811501969742981E-9
244373	Erlin2	mRNA	-0.040382877487484	-0.223774175625014	-0.18339129813753	0.337417167582728	1.5406372312780497E-11	6.84778458034347E-8
244416	Ppp1r3b	mRNA	-0.156570599159124	-0.0850421210086812	0.0715284781504424	0.394955375651548	0.635292706792612	0.704293788189625
244418	Prag1	mRNA	-0.276499526934958	-0.158991801052358	0.117507725882601	1.49627593692822E-22	1.21079256886944E-8	9.87772722463182E-5
244421	Lonrf1	mRNA	0.0941963062462007	0.0576543153312038	-0.036541990914997	0.287661956559593	0.507756585885589	0.691233720337927
244431	Sgcz	mRNA	0.474999217287771	0.158391596350227	-0.316607620937544	0.0166575471846764	0.491801217159476	0.0988389981666614
244484	Wdr17	mRNA	0.183741347668817	-0.0230563892479058	-0.206797736916722	0.0074731287228436	0.794400647813846	0.0014473171368346
244548	Elmod2	mRNA	-0.0267083806634852	-0.161877126292519	-0.135168745629034	0.783084578653161	0.0181329173111117	0.0571667007876764
244550	Podnl1	mRNA	-0.81357028065316	-1.59903810037569	-0.785467819722534	0.464571138212087	0.131356438664042	0.575450154967773
244551	Nanos3	mRNA	0.0344266259017895	0.400961899624306	0.366535273722516	0.991461751189143	0.710423717187759	0.738262081603496
244556	Zfp791	mRNA	0.166582584468355	0.14462214636452	-0.0219604381038351	0.235924985369819	0.272995275974681	0.894255916433208
244562	Abcc12	mRNA	-0.14875447224279	-0.237771857537832	-0.0890173852950415	0.31116536986621	0.0622750227103145	0.562380791457804
244579	Tox3	mRNA	0.141434494936018	-0.187395836535826	-0.328830331471845	0.121729314467602	0.031007021997326	4.45493905250643E-5
244585	Rpgrip1l	mRNA	0.0466219228720958	-0.138048615750348	-0.184670538622444	0.596894871836944	0.0475347243359595	0.0061207590159422
244595	Ces1a	mRNA	0.256819047238238	-0.599038100375694	-0.855857147613932	0.847091227428941	0.635769936170673	0.458711247592201
244608	Ccdc113	mRNA	0.148885350486705	0.741302031625549	0.592416681138844	0.602023745723887	5.57074327044232E-5	0.0012728585263851
244631	Pskh1	mRNA	0.065651034637036	0.0098624550022169	-0.0557885796348191	0.53454756786816	0.934605557903699	0.569050279583158
244646	Pkd1l3	mRNA	-0.0103483793785258	0.0276114374353279	0.0379598168138536	0.994518591304515	0.965617411943874	0.951122786216838
244650	Phlpp2	mRNA	0.0293694618654203	-0.123582006520323	-0.152951468385744	0.62783091742824	0.0065545862011708	6.142916339396E-4
244653	Hydin	mRNA	0.0863544179456521	-0.123898877607289	-0.210253295552941	0.569730260839356	0.355897580296283	0.0880447196686128
244654	Mtss2	mRNA	-0.0992130850835971	-0.155676151599252	-0.0564630665156553	6.839091713450909E-13	4.7760279061091405E-31	9.61916918704196E-5
244666	Sprtn	mRNA	0.0941018025617388	0.0076023137636284	-0.0864994887981105	0.20124483492044	0.936311987037971	0.21085939564149
244667	Disc1	mRNA	-0.184515195748835	-0.223399418743565	-0.0388842229947308	0.210526461537076	0.091697763861035	0.820414006389226
244668	Sipa1l2	mRNA	-0.214677765674343	-0.287005728823987	-0.0723279631496442	1.74500115872957E-12	6.1739194534078E-22	0.0365445465731481
244672	Cwf19l2	mRNA	0.0547325132776606	0.0555637340264014	8.312207487407E-4	0.470622179077504	0.413637440243656	0.991266284164393
244682	Cntn5	mRNA	0.0900946444011754	-0.415617156646683	-0.505711801047858	0.51047251529992	1.906803903786E-4	3.30436590595065E-6
244694	Kdm4d	mRNA	0.340529753627469	0.333847703765768	-0.0066820498617003	0.33409418642426	0.298977157859625	0.991763225713674
244698	Hephl1	mRNA	-0.92071913831395	-0.776576285927882	0.144142852386068	9.711998378026E-4	0.0031223527346608	0.715404575315914
244713	Zfp317	mRNA	-0.003350024901166	-0.111973242895065	-0.108623217993899	0.981766090436992	0.0706398639338004	0.0835107722971627
244721	Zfp846	mRNA	0.0166275579608725	-0.15139044538325	-0.168018003344122	0.851786386211023	0.0131046693169114	0.005676457975533
244723	Olfm2	mRNA	0.209927175986895	0.215844787974289	0.0059176119873932	7.90769238661984E-9	9.35544727601706E-10	0.913428591318765
244745	Dpy19l1	mRNA	0.163081954033958	0.0434272717449066	-0.119654682289052	4.19230099805722E-8	0.200359221803746	4.82028328383826E-5
244757	Glb1l2	mRNA	-0.332782348286439	-0.402346189370597	-0.0695638410841576	0.276265941718098	0.143628396572677	0.850581108857509
244810	AW551984	mRNA	0.700896807758675	-0.635097763748217	-1.33599457150689	5.67269772577294E-31	6.90797967779929E-17	2.5201456697935E-90
244813	Bsx	mRNA	-0.228607779932004	-0.277110005488332	-0.0485022255563276	0.877721457492737	0.82891185559896	0.98355814088462
244853	Nxpe4	mRNA	0.147808425319533	-0.221923084240603	-0.369731509560135	0.214010430096628	0.0454655977506252	3.27461768681E-4
244859	Ankk1	mRNA	0.619389126622946	1.30785249523282	0.688463368609878	0.76634574926405	0.367086639163596	0.631113051878154
244864	Layn	mRNA	0.441728476401028	0.706893416306202	0.265164939905173	0.006020480146485	3.81949296474756E-7	0.0617832488480889
244867	Arhgap20	mRNA	-0.019234423749569	-0.249514279908399	-0.23027985615883	0.730271143084916	9.492413486955629E-11	3.747357706338081E-9
244871	Zc3h12c	mRNA	-0.0634206974963559	-0.239180549856009	-0.175759852359653	0.314155413820926	2.7567608398803E-6	9.823264594197E-4
244879	Npat	mRNA	0.0640551751880795	-0.333926379509292	-0.397981554697371	0.329693280993722	7.094512851950701E-10	9.44243064874679E-14
244882	Tnfaip8l3	mRNA	0.261837122004862	-0.417431293885747	-0.679268415890609	0.378670799962109	0.146705035487481	0.0087885414029216
244885	Sh2d7	mRNA	1.9058525408555	-0.0093063555066655	-1.91515889636217	0.0664330175403234	1.0	0.0496818754130378
244886	Tmem266	mRNA	-0.0236146583760875	0.174778706905234	0.198393365281322	0.656080821012807	6.89071516342696E-7	1.93320777704393E-8
244891	Scaper	mRNA	-0.0355456477001142	-0.128510407317498	-0.0929647596173837	0.53265452345759	0.0031465611977501	0.0429168222212774
244895	Peak1	mRNA	-0.0371119402111131	-0.169068136117536	-0.131956195906423	0.46265443602286	1.29667396538158E-5	0.0010221419853829
